"dist","sachet_usage_2010","sachet_usage_2013","sachet_usage_2017","HH_DENSITY_2010","HH_DENSITY_2013","HH_DENSITY_2017"
502,0.168542410101565,0.303330560023429,0.535859976147357,6.92925115891406,70.7655283350289,73.6508543100399
503,0.0877829987184964,0.319601328793309,0.464939117399932,5.72069439990329,63.4728775077724,50.1781184908482
504,0.08265078183172,0.224031285435576,0.47800238555989,4.69964575831811,61.1943779711058,20.7446410418918
505,0.143981633322401,0.494465069634151,0.550964621682714,7.83666988603816,129.741608002546,95.8565905159036
506,0.104329524954901,0.228729260488804,0.352848524701941,5.32087094898578,49.5637048375179,61.0489584791921
507,0.212972317639927,0.411016603981392,0.593111914290676,30.9345806180946,212.926239590933,357.832945735382
508,0.05435847208619,0.0408933048211016,0.109906394970709,4.21592802255051,62.3607538413023,60.7464041069795
509,0.018034265103697,0.034487392636242,0.180938392048663,7.27212387212621,84.4090165050069,138.721189500917
510,0.0241320914479255,0.0955989408835954,0.058052013457151,3.07716817827821,29.079443555834,28.3363277171357
511,0.0200907323395982,0,0,1.79253008529771,37.010715315676,13.5963070429545
512,0.0783907092492742,0.166390566962706,0.36222673875565,2.1906130180938,17.4814314839241,27.1602970912068
513,0.0973282442748092,0.332159749884891,0.52077699158482,8.20103328185092,82.842298433644,63.0946139812632
514,0.058503969912244,0.275241393296418,0.403093838055592,3.85647787150301,52.8673789612893,36.089183441497
515,0.0329566854990584,0.22639599140938,0.120577543394799,3.46899148388086,40.9160378178758,57.0341982970687
516,0.0295243302351011,0.421705296275533,0.167471274185285,3.22574327920645,72.0816201961254,39.0929843400202
517,0.0546218487394958,0.577308123064461,0.266252091080515,2.24356331809359,32.9693364599446,24.4166451244193
518,0.152425933877201,0.280260947979396,0.106977676582722,5.80258613778001,54.5310563092351,168.432968647836
519,0.101553166069295,0.167206070169102,0.236763196400262,2.10065382158111,27.1906503554929,111.009820566661
520,0.0750134916351862,0.0448711306759506,0.303907550223655,2.96946683317055,38.4253961508496,34.8899256080283
521,0.00894805761676124,0.016316228602739,0.0587071150691987,0.841194931299873,6.54013173908974,3.88158027839033
601,0.00380662352493338,0.0660353929353629,0.186753259865443,1.39562948720676,16.889362266931,20.7861810896392
602,0.00850340136054422,0.139929028157352,0.203664586040893,2.38890864965684,45.5357276406374,46.461202866582
603,0.00749765698219306,0.0230537181021289,0.0232054027321544,2.51192324389474,40.5198870661349,42.1205390714944
604,0.0120952009364027,0.060590304254614,0.0967819869151594,1.92908558703182,49.8673630354285,31.1573673356693
605,0.124244621706551,0.565900517123156,0.464535786041176,18.7452677730306,263.701718189249,460.741115450684
606,0.0184796304073919,0.0134532023513768,0.246062589486603,2.78832758741792,43.5562120741137,19.3390327477116
607,0.0120218579234973,0.232792601247869,0.432323763281456,5.1274801542044,76.6467892697723,92.7425310652038
608,0.0168195718654434,0.0318116801645176,0.133333333333333,2.29850833345989,43.4140279988116,29.6643087282803
609,0.0128836680560818,0.0797170415858884,0.0855234389486338,2.28658104664271,31.8642990911739,41.7053939065661
610,0.0504487774682761,0.189615698970197,0,2.26395172560965,36.438071026441,35.1962008640452
611,0.0219681011134517,0.117046304064695,0.0935707059873439,5.71310062033897,77.040085829661,110.823131340598
612,0.0253718285214348,0.117825513630145,0.34929083884006,5.40927481974689,50.5116906259154,80.1418697943968
613,0.0401353965183752,0.319506835676941,0.230446989053973,8.2219199557033,118.667364503302,131.395645639374
614,0.0479329173166927,0.439541267251252,0.561949618355902,212.225294736159,1718.2686478766,2551.36704034788
615,0.0470121778532994,0.310636208913292,0.213517843100051,6.09676599396349,100.282918351778,59.9145908950389
616,0.00443786982248521,0,0.0546785625532582,2.2714901362522,18.1980369215691,32.5141350047247
617,0.0122873345935728,0.261409278394927,0.0345262615859938,5.34951990484713,48.7655884241878,22.5783339399122
618,0.00390625,0.288094087712268,0.0953711715842562,2.62262242607034,64.1949353674404,63.7108773594101
619,0.0178689609530112,0.216738138203957,0.408640335145917,7.38114476131715,85.6916296720784,192.030508155845
620,0.0472848171407462,0.155419433626286,0.661227922825031,22.4369793281082,565.471732298453,197.460028552738
621,0.0169927909371782,0.0388929338322525,0.0666666666666667,4.65815700955783,76.0976663338501,58.5267825851239
